Sample ID,Bottle_ID,SiteName,map_code,Latitude,Longitude,State/Region,Sampler,Sample Date,NO3-N_µgL,NH4-N_µgL,TDN_µgL,PO4-P_µgL,SiO2_mgL,DOC_mgL,Approx. Air Temperature (°F),Water temperature (°F),,,,,,
20210122_CO_CP_02,990,Cache La Poudre River at Sticker Spot,CO_CP02,40.681519,-105.412185,Colorado,Harry Clark,1/22/2021,8,5,82,3,10.4,2.0,39,34,,,,,,
20210122_FL_ER_02,950,Estero River at Estero River Outfitters,FL_ER01,26.43495,-81.81057,Florida,Bruce Reuben,1/19/2021,393,121,742,8,2.2,6.8,72,68,,,,,,
20210118_MT_LC_01,871,Bitterroot River at Florence Bridge,MT_LC02,46.63209,-114.05075,Montana,Sarah Flanary,1/18/2021,52,4,119,3,11.8,1.5,36,40,,,,,,
20210118_MT_LC_02,870,Lolo Creek at Fort Fizzle,MT_LC01,46.74527,-114.17141,Montana,Sarah Flanary,1/18/2021,24,4,106,6,15.4,2.5,37,36,,,,,,
20210118_MT_LC_03,872,Grant Creek at Rocky Mountain Elk Foundation,MT_LC04,46.92024,-114.03163,Montana,Sarah Flanary,1/18/2021,101,3,146,3,9.1,0.8,37,40,,,,,,
20210118_MT_LC_04,873,Clark Fork above Kelly Island,MT_LC03,46.87272,-114.09681,Montana,Sarah Flanary,1/18/2021,56,28,154,3,12.5,1.2,36,39,,,,,,
20210117_CT_SR_01,971,Shepaug River at Valley Road,CT_SR01,41.708759,-73.294242,Connecticut,Ethan Ram,1/17/2021,39,16,214,2,4.3,4.0,40,38,,,,,,
20210117_CT_SR_02,972,Shepaug River Below Confluence of Bantam River,CT_SR02,41.682907,-73.305955,Connecticut,Ethan Ram,1/17/2021,51,9,226,3,4.8,3.8,40,38,,,,,,
20210117_CT_SR_03,970,Bantam River at Stoddard Road,CT_SR03,41.71209,-73.24579,Connecticut,Ethan Ram,1/17/2021,121,34,481,7,4.3,4.5,40,36,,,,,,
20210117_OR_MR_01,629,North Fork of the Middle Fork Above First Creek,OR_MR04,43.805375,-122.433805,Oregon,Joseph Welch,1/17/2021,,,,,,,44,43,,,,,,
20210117_OR_BC_01,A0099,Bear Creek,OR_BC01,42.2257,-122.7221,Oregon,Riley Nelson/Jesse Robbins,1/17/2021,513,5,730,122,11.0,4.6,52,48,,,,,,
20210117_MT_TA_01,566,Bitterroot River at Maclay Flat Nature Trail,MT_TA02,46.837729,-114.104565,Montana,Tammy Andie,1/17/2021,,,,,,,36,40,,,,,,
20210116_GA_CR_01,346,Chattahoochee River at Abbot Bridge,GA_CR02,34.0265688,-84.1755819,Georgia,Brooke McGuffey,1/16/2021,425,150,1312,3,5.2,4.3,54,50,,,,,,
20210116_GA_CR_02,347,Chattahoochee River at Jones Bridge,GA_CR01,34.0002883,-84.2426927,Georgia,Brooke McGuffey,1/16/2021,567,126,1325,3,6.0,3.6,54,50,,,,,,
20210116_OR_MR_01,627,Willamette River at Alton Baker Park,OR_MR03,44.053896,-123.083183,Oregon,Joseph Welch,1/16/2021,,,,,,,45,46,,,,,,
20210116_VA_LP_01,359,Lower Passage Creek at Lions Tale Trailhead,VA_LP01,38.72789,-78.5360001,Virginia,Ryan Delaney,1/16/2021,40,4,86,1,2,1.5,32,39,,,,,,
20210116_VA_LP_02,710,Lower Passage Creek at Ramsey Road,VA_LP02,38.892283,-78.370465,Virginia,Ryan Delaney,1/16/2021,111,5,259,2,7,2.1,45,39,,,,,,
20210116_VA_LP_03,711,Lower Passage Creek below Elizabeth Furnace NRA,VA_LP03,38.9490492,-78.302595,Virginia,Ryan Delaney,1/16/2021,111,3,174,2,7,2.0,43,39,,,,,,
20210116_CO_SP_01,458,South Platte at Deckers,CO_SP02,39.29143,-105.20577,Colorado,Scott Battisa,1/16/2021,155,95,774,4,4.4,4.7,60,38,,,,,,
20210116_MT_TA_01,560,Clark Fork River at House,MT_TA01,46.904818,-114.167796,Montana,Tammy Andie,1/16/2021,,,,,,,34,38,,,,,,
20210115_OH_RR_01,754,Rocky River at Big Cedar Point Picnic Area (USGS station),OH_RR03,41.40864,-81.886515,Ohio,Eric Linnevers,1/15/2021,966,12,1193,11,2.4,4.1,38,40,,,,,,
20210115_OH_RR_02,755,Rocky River at Mastick Woods Golf Course,OH_RR02,41.437657,-81.844883,Ohio,Eric Linnevers,1/15/2021,1827,20,1791,6,2.4,4.1,38,40,,,,,,
20210115_OH_RR_03,756,Rocky River below Lakewood Waste Water Treatment,OH_RR01,41.477581,-81.829995,Ohio,Eric Linnevers,1/15/2021,1676,10,1771,9,2.6,4.1,38,40,,,,,,
20210115_OH_RR_04,757,Cuyahoga River at Rockside Road (USGS station),OH_RR04,41.3924965,-81.6288666,Ohio,Eric Linnevers,1/15/2021,2201,43,2333,9,3.9,3.9,40,41,,,,,,
20210115_OR_MR_01,622,McKenzie River at NF 2654,OR_MR02,44.254431,-122.059106,Oregon,Joseph Welch,1/15/2021,,,,,,,45,42,,,,,,
20210115_OR_MR_02,625,McKenzie River at Leaburg Landing,OR_MR01,44.102963,-122.686665,Oregon,Joseph Welch,1/15/2021,,,,,,,50,45,,,,,,
20210114_VA_SR_03,912,Cool Spring at Shenandoah University,VA_SR03,39.135778,-77.869861,Virginia,Matt Whalen,1/15/2021,955,4,918,3,12.0,1.7,61,42,,,,,,
20210115_PA_CC_01,773,Codorus Creek at Codorus Furnace Road,PA_CC02,40.05232,-76.655088,Pennsylvania,Rob Harvey,1/15/2021,3162,19,4078,9,5.8,4.5,49,42,,,,,,
20210114_VA_SR_01,911,Shenandoah River at Lockes Landing,VA_SR01,39.100889,-77.965194,Virginia,Matt Whalen,1/14/2021,1975,9,1890,3,6.3,1.2,63,42,,,,,,
20210114_VA_SR_02,913,Shenandoah River above Cool Spring,VA_SR02,39.136972,-77.872389,Virginia,Matt Whalen,1/14/2021,1845,7,1835,3,6.3,1.2,55,44,,,,,,
20190501_MA_CH_09,CH45,Childs River - Site 9,MA_CH09,41.58921,-70.525225,Massachusetts,Woodwell,5/1/2019,1095,46,1048,13,0.8,2.6,,49.7,,,,,,
20190508_MA_CH_01,CH46,Childs River - Site 1,MA_CH01,41.607222,-70.522752,Massachusetts,Woodwell,5/8/2019,554,2,688.8,3,0.1,2.8,,55.6,,,,,,
20190508_MA_CH_02,CH47,Childs River - Site 2,MA_CH02,41.605506,-70.522894,Massachusetts,Woodwell,5/8/2019,741,7,762.8,6,0.2,2.9,,54.6,,,,,,
20190508_MA_CH_03,CH48,Childs River - Site 3,MA_CH03,41.605535,-70.522666,Massachusetts,Woodwell,5/8/2019,2373,49,2236,3,0.2,2.1,,55.1,,,,,,
20190508_MA_CH_04,CH49,Childs River - Site 4,MA_CH04,41.604921,-70.523065,Massachusetts,Woodwell,5/8/2019,1286,47,1373,4,0.3,3.2,,54.9,,,,,,
20210113_MS_TR_01,576,Tibbee Creek at Old Tibbee Road,MS_TR01,33.53811,-88.632528,Mississippi,Austin Cook,1/13/2021,84,31,338,12,4.6,4.9,36,42,,,,,,
20210113_MS_TR_02,577,Tombigbee River at Barton Ferrie,MS_TR02,33.644667,-88.49875,Mississippi,Austin Cook,1/13/2021,141,40,283,4,4.4,1.6,32,42,,,,,,
20210113_MS_TR_03,578,Buttahatchee River above confluence with Tombigbee,MS_TR03,33.664806,-88.485722,Mississippi,Austin Cook,1/13/2021,223,17,298,2,3.5,2.7,32,40,,,,,,
20190508_MA_CH_05,CH50,Childs River - Site 5,MA_CH05,41.600114,-70.525084,Massachusetts,Woodwell,5/8/2019,1600,6,1556,3,0.2,2.7,,54.2,,,,,,
20210112_CO_SM_01,A0121,San Miguel River at Placerville,CO_SM08,38.03106,-108.11077,Colorado,Allie Cunningham,1/12/2021,639,9,643,23,5.9,0.8,5,32.1,,,,,,
20210112_CO_SM_02,A0138,San Miguel River in Telluride CO,CO_SM06,37.93603,-107.80668,Colorado,Allie Cunningham,1/12/2021,185,19,256,3,4.1,0.6,11,35.7,,,,,,
20210112_CO_SM_03,A0120,San Miguel River above confluence with South Fork,CO_SM07,37.94588,-107.89388,Colorado,Allie Cunningham,1/12/2021,2011,27,1952,135,4.9,1.2,10,32,,,,,,
20210112_CO_SM_04,A0135,South Fork near confluence with San Miguel River,CO_SM05,37.93851,-107.89833,Colorado,Allie Cunningham,1/12/2021,72,7,123,2,6.4,0.9,10,31.9,,,,,,
20210112_CO_SM_05,A0136,Howard Fork near Ames CO,CO_SM04,37.86356,-107.87369,Colorado,Allie Cunningham,1/12/2021,73,5,91,3,10.4,0.5,16,32.4,,,,,,
20210112_CO_SM_06,A0137,Lake Fork in Ames CO,CO_SM02,37.86032,-107.88562,Colorado,Allie Cunningham,1/12/2021,98,3,131,1,4.6,0.8,16,32,,,,,,
20210112_CO_SM_07,A0134,Lake Fork above Trout Lake,CO_SM01,37.81869,-107.88082,Colorado,Allie Cunningham,1/12/2021,137,3,148,2,3.3,0.5,34,32.2,,,,,,
20210112_CO_CR_01,841,Colorado River at New Castle Boat Launch,CO_CR01,39.569359,-107.526062,Colorado,Matt Peterson,1/12/2021,253,16,312,2,11.2,1.3,31,32,,,,,,
20210112_CO_CR_02,843,East Elk Creek at House,CO_CR02,39.633625,-107.53954,Colorado,Matt Peterson,1/12/2021,355,3,358,1,4.3,0.6,34,33,,,,,,
20210112_CO_CR_03,840,Roaring Fork at Veltus Park,CO_CR03,39.5441,-107.32991,Colorado,Matt Peterson,1/12/2021,235,17,324,3,10.0,1.2,30,32,,,,,,
20210111_IA_SK_01,765,South Skunk River at South River Valley Park,IA_SK01,42.02928,-93.593694,Iowa,Matthew Ford,1/11/2021,,,,,,,44,35,,,,,,
20210111_PA_CC_01,772,Codorus Creek at Brown Rd,PA_CC01,39.821361,-76.883527,Pennsylvania,Rob Harvey,1/11/2021,3294,10,5672,4,7.5,1.3,44,42,,,,,,
20210110_UT_PR_01,420,Provo River at Cottonwood Bridge,UT_PR01,40.578722,-111.429917,Utah,Kyle Toyama,1/10/2021,42,4,164,3,7.0,3.2,46,40,,,,,,
20210110_UT_PR_02,421,Provo River at Legacy Bridge,UT_PR02,40.5060972,-111.4513491,Utah,Kyle Toyama,1/10/2021,20,14,175,2,6.3,2.8,30,39,,,,,,
20210110_UT_PR_03,422,Provo River below Deer Creek Resevoir,UT_PR03,40.389162,-111.5444961,Utah,Kyle Toyama,1/10/2021,286,11,520,4,8.7,2.6,36,41,,,,,,
20210109_CO_SP_01,453,South Platte at Cheeseman Canyon,CO_SP01,39.21909,-105.26245,Colorado,Scott Battisa,1/9/2021,161,26,366,2,3.4,3.4,20,35,,,,,,
20210108_UT_LR_01,521,Logan River at Tony Grove,UT_LR03,41.875846,-111.564533,Utah,#REF!,1/8/2021,61,22,208,2,8.9,1.4,34,36,,,,,,
20210108_UT_LR_02,528,Logan River at Guinavah,UT_LR02,41.762171,-111.697998,Utah,#REF!,1/8/2021,112,15,189,1,5.9,1.0,35,38,,,,,,
20210108_UT_LR_03,527,Logan River at the Utah Water Research Laboratory,UT_LR01,41.739697,-111.792594,Utah,#REF!,1/8/2021,172,34,310,2,7.7,1.2,28,38,,,,,,
20210107_CO_CB_01,T0134,East River near Crested Butte,CO_CB01,38.77713,-106.87111,Colorado,Dragonfly Angler,1/7/2021,65,11,144,1,7.1,1.1,22,34,,,,,,
20210107_CO_CB_02,T0114,Taylor River near Gunnison,CO_CB03,38.667374,-106.837413,Colorado,Dragonfly Angler,1/7/2021,47,9,132,2,8.0,1.7,19,33,,,,,,
20210107_OH_RR_01,753,Cuyahoga River at Rockside Road (USGS station),OH_RR04,41.3924965,-81.6288666,Ohio,Eric Linnevers,1/7/2021,1154,43,1361,10,4.0,5.1,33,37,,,,,,
20210105_AZ_EV_01,645,East Verde River at Washington Park,AZ_EV01,34.420898,-111.263672,Arizona,Lucas Tans,1/5/2021,11,4,50,7,8.3,0.9,62,45,,,,,,
20210105_AZ_EV_02,646,East Verde River at Waterwheel,AZ_EV02,34.351368,-111.285408,Arizona,Lucas Tans,1/5/2021,0,9,242,2,7.5,1.6,68,40,,,,,,
20210105_AZ_EV_03,647,East Verde River at Flowing Springs Campground,AZ_EV03,34.304545,-111.352999,Arizona,Lucas Tans,1/5/2021,1,34,158,2,8.2,2.3,66,42,,,,,,
20210105_NC_ER_01,730,Eno River at Gold Park,NC_ER01,36.07267,-79.10815,North Carolina,Taylor Kennedy,1/5/2021,,,,,,,39,48,,,,,,
20210105_NC_ER_02,731,Eno River at Pleasant Green,NC_ER02,36.04465,-79.01074,North Carolina,Taylor Kennedy,1/5/2021,,,,,,,45,48,,,,,,
20210105_NC_ER_03,732,Eno River at Old Farm Road Park,NC_ER03,36.07675,-78.89589,North Carolina,Taylor Kennedy,1/5/2021,,,,,,,46,48,,,,,,
20210104_OH_RR_01,752,Rocky River at Big Cedar Point Picnic Area (USGS station),OH_RR03,41.40864,-81.886515,Ohio,Eric Linnevers,1/4/2021,867,53,1169,8,3.9,5.2,35,41,,,,,,
20210104_PA_CC_01,777,East Branch at Iron Stone Hill Road,PA_CC03,39.87197,-76.679065,Pennsylvania,Rob Harvey,1/4/2021,3291,7,5639,9,6.2,1.5,43,48,,,,,,
20210103_OH_RR_01,751,Rocky River at Mastick Woods Golf Course,OH_RR02,41.437657,-81.844883,Ohio,Eric Linnevers,1/3/2021,711,48,948,7,3.6,5.2,40,38,,,,,,
20210103_OH_RR_02,750,Rocky River at Big Cedar Point Picnic Area (USGS station),OH_RR03,41.40864,-81.886515,Ohio,Eric Linnevers,1/3/2021,836,89,1114,6,3.8,5.0,37,38,,,,,,
20210103_AB_BR_01,582,Bow River at HWY 22 Bridge,AB_BR01,51.182744,-114.486679,Alberta,Scott Pletsch,1/3/2021,,,,,,,32,38,,,,,,
20210102_OR_DE_01,395,Deschutes River downstream of Tumalo Creek,OR_DE01,44.129438,-121.331472,Oregon,Joe Mangiafico,1/2/2021,13,50,121,257,27.2,2.0,38,39.5,,,,,,
20210102_OR_DE_02,394,Tumalo Creek near Shevlin Park Rd,OR_DE02,44.0835716,-121.375667,Oregon,Joe Mangiafico,1/2/2021,14,70,60,256,15.6,1.4,37,39,,,,,,
20201231_TX_BU_01,A0224,South Fork Brushy Creek,TX_BU01,30.5088,-97.7589,Texas,Living Waters Fly Fishing,12/31/2020,4866,39,5350,2,4.2,4.8,52,60,,,,,,
20201231_IA_SK_01,761,South Skunk River at South River Valley Park,IA_SK01,42.02928,-93.593694,Iowa,Matthew Ford,12/31/2020,,,,,,,26,35,,,,,,
20201230_CO_PR_01,602,Roaring Creek upstream of confluence with Poudre River,CO_PR01,40.71622,-105.737354,Colorado,Danny White,12/30/2020,73,2,118,24,13.7,1.4,30,35,,,,,,
20201230_CO_PR_02,600,Poudre River near Old Town Fort Collins,CO_PR02,40.5881,-105.069317,Colorado,Danny White,12/30/2020,536,5,592,2,8.3,2.0,35,36,,,,,,
20201230_CO_PR_03,601,Poudre River downstream of Fort Collins,CO_PR04,40.551943,-105.01128,Colorado,Danny White,12/30/2020,1481,34,1339,3,9.0,3.1,35,38,,,,,,
20201230_OR_MR_01,628,Willamette River at Alton Baker Park,OR_MR03,44.053896,-123.083183,Oregon,Joseph Welch,12/30/2020,,,,,,,48,43,,,,,,
20201230_AL_CB_01,449,Little Cahaba River at Old Iron Bridge,AL_CB01,33.43985,-86.69917,Alabama,Kyle Humphrey,12/30/2020,358,30,506,3,5.4,2.8,65,56,,,,,,
20201230_AL_CB_02,444,Cahaba River at Girl Scout Road,AL_CB02,33.62058,-86.56665,Alabama,Kyle Humphrey,12/30/2020,1212,10,1215,32,6.1,1.8,51,55,,,,,,
20201230_AL_CB_03,447,Cahaba River at Cahaba River National Wildlife Refuge,AL_CB04,33.089068,-87.061986,Alabama,Kyle Humphrey,12/30/2020,519,13,612,5,5.7,2.7,61,54,,,,,,
20201230_TX_BU_01,A0228,North Fork Brushy Creek,TX_BU02,30.5195,-97.7464,Texas,Living Waters Fly Fishing,12/30/2020,1901,51,2550,2,1.3,3.7,54,60,,,,,,
20201230_TX_BU_02,A0222,Brushy Creek at Summit Crossing,TX_BU03,30.5127,-97.6844,Texas,Living Waters Fly Fishing,12/30/2020,2560,26,2786,2,2.4,3.9,54,64,,,,,,
20201230_TX_BU_03,A0226,Brushy Creek at CR123,TX_BU04,30.5308,-97.5894,Texas,Living Waters Fly Fishing,12/30/2020,8196,43,8457,420,3.1,5.5,60,66,,,,,,
20201230_TX_BU_04,A0223,Brushy Creek near Hutto,TX_BU05,30.5186,-97.5467,Texas,Living Waters Fly Fishing,12/30/2020,11620,51,11700,471,3.5,6.2,60,68,,,,,,
20201230_IA_SK_01,766,Squaw Creek at Stuart Smith Park,IA_SK02,42.020278,-93.630472,Iowa,Matthew Ford,12/30/2020,,,,,,,33,32,,,,,,
20190508_MA_CH_06,CH51,Childs River - Site 6,MA_CH06,41.597727,-70.525019,Massachusetts,Woodwell,5/8/2019,1557,13,1432,4,0.3,3.1,,55.8,,,,,,
20190508_MA_CH_07,CH52,Childs River - Site 7,MA_CH07,41.596144,-70.525195,Massachusetts,Woodwell,5/8/2019,1487,5,1473,4,0.4,3.7,,54.4,,,,,,
20190508_MA_CH_08,CH53,Childs River - Site 8,MA_CH08,41.591911,-70.524642,Massachusetts,Woodwell,5/8/2019,1220,11,1198,4,0.3,3.6,,56.7,,,,,,
20190508_MA_CH_09,CH54,Childs River - Site 9,MA_CH09,41.58921,-70.525225,Massachusetts,Woodwell,5/8/2019,1016,14,1012,13,1.2,3.0,,55.5,,,,,,
20190515_MA_CH_01,CH55,Childs River - Site 1,MA_CH01,41.607222,-70.522752,Massachusetts,Woodwell,5/15/2019,572,6,592.1,3,0.1,2.4,,52.3,,,,,,
20190515_MA_CH_02,CH56,Childs River - Site 2,MA_CH02,41.605506,-70.522894,Massachusetts,Woodwell,5/15/2019,861,11,837.3,6,0.2,3.4,,50.6,,,,,,
20190515_MA_CH_03,CH57,Childs River - Site 3,MA_CH03,41.605535,-70.522666,Massachusetts,Woodwell,5/15/2019,2214,43,2172,3,0.2,2.3,,51.1,,,,,,
20201228_OR_BC_01,A0095,Bear Creek,OR_BC01,42.2257,-122.7221,Oregon,Riley Nelson/Jesse Robbins,12/28/2020,909,11,1084,70,11.4,4.1,54,44,,,,,,
20201227_CO_SM_01,A0050,San Miguel River at Placerville,CO_SM08,38.03106,-108.11077,Colorado,Allie Cunningham,12/27/2020,395,25,416,25,5.4,0.9,21,32.1,,,,,,
20201227_CO_SM_02,A0147,San Miguel River above confluence with South Fork,CO_SM07,37.94588,-107.89388,Colorado,Allie Cunningham,12/27/2020,1349,269,1500,170,4.5,1.1,25,32.6,,,,,,
20201227_CO_SM_03,A0132,South Fork near confluence with San Miguel River,CO_SM05,37.93851,-107.89833,Colorado,Allie Cunningham,12/27/2020,58,2,114,2,5.9,0.7,25,32,,,,,,
20201227_CO_SM_04,A0133,Howard Fork near Ames CO,CO_SM04,37.86356,-107.87369,Colorado,Allie Cunningham,12/27/2020,66,6,85,4,10.6,0.4,28,34.5,,,,,,
20201227_CO_SM_05,A0149,Lake Fork in Ames CO,CO_SM02,37.86032,-107.88562,Colorado,Allie Cunningham,12/27/2020,81,11,142,3,4.6,0.8,28,32.5,,,,,,
20201227_CO_SM_06,A0141,Lake Fork above Trout Lake,CO_SM01,37.81869,-107.88082,Colorado,Allie Cunningham,12/27/2020,133,3,155,1,3.3,0.4,26,33.3,,,,,,
20201227_CO_SM_07,A0146,San Miguel River in Telluride CO,CO_SM06,37.93603,-107.80668,Colorado,Allie Cunningham,12/27/2020,219,6,238,2,3.6,0.5,32,37.2,,,,,,
20201227_WA_LD_01,464,Little Deschutes at Pioneer Park,WA_LD01,46.994662,-122.887357,Washington,Jeremy Harrison,12/27/2020,596,6,696,13,19.1,2.9,48,48,,,,,,
20211226_WA_DW_01,365,Sakai Creek near school,WA_DW03,47.649574,-122.529514,Washington,Skyla Tomine,12/26/2020,2230,17,2539,15,15.2,10.2,47,46,,,,,,
20201225_OR_MR_01,621,McKenzie River at Leaburg Landing,OR_MR01,44.102963,-122.686665,Oregon,Joseph Welch,12/25/2020,,,,,,,47,47,,,,,,
20201225_OR_MR_02,620,McKenzie River at NF 2654,OR_MR02,44.254431,-122.059106,Oregon,Joseph Welch,12/25/2020,,,,,,,43,41,,,,,,
20201223_MA_TB_01,TB61,Trout Brook at Fall,MA_TB01,41.621483,-70.628517,Massachusetts,Rob Stenson,12/23/2020,863,6,1066,7,2.9,1.7,,47.1,,,,,,
20201222_MT_RC_01,333,Rock Creek upstream of Quigley,MT_RC01,46.6026683,-113.6614,Montana,#REF!,12/22/2020,7,12,92,6,11.5,1.7,38,36,,,,,,
20201220_ID_CA_01,438,Coeur d'Alene River at River Road Bridge,ID_CA01,47.65252,-116.03198,Idaho,Andrew Ransom,12/20/2020,20,2,63,4,6.0,1.1,41,38.5,,,,,,
20201220_ID_CA_02,437,Coeur d'Alene River upstream of South Fork,ID_CA02,47.57813,-116.25466,Idaho,Andrew Ransom,12/20/2020,27,5,182,4,5.5,1.4,44,39,,,,,,
20201220_ID_CA_03,436,South Fork Coeur d'Alene River,ID_CA03,47.55884,-116.25332,Idaho,Andrew Ransom,12/20/2020,241,7,289,8,5.9,1.2,49,40.5,,,,,,
20201219_WA_SN_01,326,Snoqualmie River Above Tolt Confluence,WA_SN01,47.6390416,-121.929753,Washington,Susan Clementson,12/19/2020,304,6,341,4,2.5,1.9,48,47,,,,,,
20201219_WA_SN_02,327,Snoqualmie River Near Fall City,WA_SN02,47.5679217,-121.8811614,Washington,Susan Clementson,12/19/2020,225,4,276,3,2.1,1.9,48,48,,,,,,
20201213_OR_MR_01,623,North Fork of the Middle Fork Above First Creek,OR_MR04,43.805375,-122.433805,Oregon,Joseph Welch,12/13/2020,,,,,,,47,41,,,,,,
20201213_UT_PR_01,417,Provo River at Cottonwood Bridge,UT_PR01,40.578722,-111.429917,Utah,Kyle Toyama,12/13/2020,52,4,175,2,3.9,3.4,25,44,,,,,,
20201213_UT_PR_02,418,Provo River at Legacy Bridge,UT_PR02,40.5060972,-111.4513491,Utah,Kyle Toyama,12/13/2020,32,6,154,2,3.8,3.2,25,38,,,,,,
20201213_UT_PR_03,419,Provo River below Deer Creek Resevoir,UT_PR03,40.389162,-111.5444961,Utah,Kyle Toyama,12/13/2020,223,29,503,3,4.8,2.8,28,42,,,,,,
20201213_VA_LP_01,358,Lower Passage Creek below Elizabeth Furnace NRA,VA_LP03,38.9490492,-78.302595,Virginia,Ryan Delaney,12/13/2020,32,1,107,2,4.0,1.9,62,44,,,,,,
20201213_VA_LP_02,356,Lower Passage Creek at Ramsey Road,VA_LP02,38.892283,-78.370465,Virginia,Ryan Delaney,12/13/2020,45,3,118,3,4.1,1.9,67,45,,,,,,
20201213_VA_LP_03,357,Lower Passage Creek at Lions Tale Trailhead,VA_LP01,38.72789,-78.5360001,Virginia,Ryan Delaney,12/13/2020,13,0,56,2,3.1,1.6,66,50,,,,,,
20201212_WY_NP_01,482,North Platte River at Veteran's Island Park,WY_NP02,41.45263,-106.80314,Wyoming,Ian McCreary,12/12/2020,,,,,,,21,38,,,,,,
20201212_WY_NP_02,483,North Platte River at Treasure Island,WY_NP01,41.32432,-106.72764,Wyoming,Ian McCreary,12/12/2020,,,,,,,20,39,,,,,,
20201211_VA_AR_01,376,North Anna River at Battlefield Park,VA_AR01,37.89308,-77.49314,Virginia,Ivy Hunt,12/11/2020,144,3,281,3,8.9,3.2,61,47,,,,,,
20201211_VA_AR_02,377,South Anna River at Patrick Henry Boat Launch,VA_AR02,37.7966954,-77.5498939,Virginia,Ivy Hunt,12/11/2020,294,50,500,3,9.3,5.2,64,43,,,,,,
20201211_VA_AR_03,375,Pamunkey River at Little Page Bridge,VA_AR03,37.78863,-77.37012,Virginia,Ivy Hunt,12/11/2020,318,0,479,3,6.4,4.2,57,43,,,,,,
20201210_MT_TA_01,561,Bitterroot River at Maclay Flat Nature Trail,MT_TA02,46.837729,-114.104565,Montana,Tammy Andie,12/10/2020,,,,,,,34,38,,,,,,
20190515_MA_CH_04,CH58,Childs River - Site 4,MA_CH04,41.604921,-70.523065,Massachusetts,Woodwell,5/15/2019,1275,19,1271,5,0.3,3.0,,50.8,,,,,,
20190515_MA_CH_05,CH59,Childs River - Site 5,MA_CH05,41.600114,-70.525084,Massachusetts,Woodwell,5/15/2019,1605,14,1554,4,0.3,2.7,,50.6,,,,,,
20190515_MA_CH_06,CH60,Childs River - Site 6,MA_CH06,41.597727,-70.525019,Massachusetts,Woodwell,5/15/2019,1484,16,1528,4,0.5,3.2,,51.4,,,,,,
20190515_MA_CH_07,CH61,Childs River - Site 7,MA_CH07,41.596144,-70.525195,Massachusetts,Woodwell,5/15/2019,1498,44,1495,4,0.4,2.9,,50.3,,,,,,
20190515_MA_CH_08,CH62,Childs River - Site 8,MA_CH08,41.591911,-70.524642,Massachusetts,Woodwell,5/15/2019,1324,24,1211,4,0.3,3.2,,50.2,,,,,,
20190515_MA_CH_09,CH63,Childs River - Site 9,MA_CH09,41.58921,-70.525225,Massachusetts,Woodwell,5/15/2019,986,45,967,12,1.1,2.7,,50.7,,,,,,
20201209_CO_SM_01,A0148,San Miguel River in Telluride CO,CO_SM06,37.93603,-107.80668,Colorado,Allie Cunningham,12/9/2020,223,11,265,2,3.6,0.6,40,39.3,,,,,,
20201209_CO_SM_02,A0143,Lake Fork above Trout Lake,CO_SM01,37.81869,-107.88082,Colorado,Allie Cunningham,12/9/2020,126,3,152,1,3.5,0.5,39,34.7,,,,,,
20201209_CO_SM_03,A0145,Howard Fork near Ames CO,CO_SM04,37.86356,-107.87369,Colorado,Allie Cunningham,12/9/2020,63,5,82,3,10.4,0.5,37,33.8,,,,,,
20201209_CO_SM_04,A0142,Lake Fork in Ames CO,CO_SM02,37.86032,-107.88562,Colorado,Allie Cunningham,12/9/2020,54,4,101,2,4.2,0.8,37,35.1,,,,,,
20201209_CO_SM_05,A0144,South Fork near confluence with San Miguel River,CO_SM05,37.93851,-107.89833,Colorado,Allie Cunningham,12/9/2020,51,4,85,2,6.8,0.6,39,31.9,,,,,,
20201209_CO_SM_06,A0168,San Miguel River above confluence with South Fork,CO_SM07,37.94588,-107.89388,Colorado,Allie Cunningham,12/9/2020,2065,18,2123,114,4.4,1.1,40,32,,,,,,
20201209_CO_SM_07,T0058,San Miguel River at Placerville,CO_SM08,38.03106,-108.11077,Colorado,Allie Cunningham,12/9/2020,467,7,485,15,5.7,0.8,39,32.4,,,,,,
20201209_MA_TB_01,TB60,Trout Brook at Fall,MA_TB01,41.621483,-70.628517,Massachusetts,Rob Stenson,12/9/2020,858,6,881,6,2.4,0.9,,47.5,,,,,,
20201208_MT_TA_01,565,Clark Fork River at House,MT_TA01,46.904818,-114.167796,Montana,Tammy Andie,12/8/2020,,,,,,,36,34,,,,,,
20201207_MS_TR_01,573,Tibbee Creek at Old Tibbee Road,MS_TR01,33.53811,-88.632528,Mississippi,Austin Cook,12/7/2020,271,22,608,45,5.0,7.0,37,46,,,,,,
20201207_MS_TR_02,574,Tombigbee River at Barton Ferrie,MS_TR02,33.644667,-88.49875,Mississippi,Austin Cook,12/7/2020,166,13,292,4,3.0,3.3,44,47,,,,,,
20201207_MS_TR_03,575,Buttahatchee River above confluence with Tombigbee,MS_TR03,33.664806,-88.485722,Mississippi,Austin Cook,12/7/2020,168,5,278,3,2.9,2.9,46,48,,,,,,
20201206_CO_CB_01,T0088,Taylor River near Gunnison,CO_CB03,38.667374,-106.837413,Colorado,Dragonfly Angler,12/6/2020,24,6,132,1,7.7,1.9,30,36,,,,,,
20201206_OR_DE_01,392,Deschutes River downstream of Tumalo Creek,OR_DE01,44.129438,-121.331472,Oregon,Joe Mangiafico,12/6/2020,3,0,49,52,15.9,0.9,39,39,,,,,,
